title,star_rating,price,source,title_cleaned
A Book of Blue Flowers,3.83,0.0,Goodreads_Real,a book of blue flowers
The Eclogues of Virgil,3.91,0.0,Goodreads_Real,the eclogues of virgil
Demian,4.13,0.0,Goodreads_Real,demian
The Secret Garden,4.13,0.0,Goodreads_Real,the secret garden
With Open Hands,4.3,0.0,Goodreads_Real,with open hands
Collected Shorter Fiction: Volume I,4.41,0.0,Goodreads_Real,collected shorter fiction volume i
Killing Rage: Ending Racism,4.28,0.0,Goodreads_Real,killing rage ending racism
Tortilla Flat,3.83,0.0,Goodreads_Real,tortilla flat
Promise of the Witch King (Forgotten Realms: The Sellswords  #2),4.17,0.0,Goodreads_Real,promise of the witch king forgotten realms the sellswords  2
A Conflict of Visions: Ideological Origins of Political Struggles,4.31,0.0,Goodreads_Real,a conflict of visions ideological origins of political struggles
Persepolis 2: The Story of a Return (Persepolis  #2),4.24,0.0,Goodreads_Real,persepolis 2 the story of a return persepolis  2
The Sun in the Morning: My Early Years in India and England,4.22,0.0,Goodreads_Real,the sun in the morning my early years in india and england
The Long Winter (Little House  #6),4.14,0.0,Goodreads_Real,the long winter little house  6
Kisscut (Grant County  #2),4.09,0.0,Goodreads_Real,kisscut grant county  2
Sugar Cookie Murder (Hannah Swensen  #6),3.75,0.0,Goodreads_Real,sugar cookie murder hannah swensen  6
The Mystery on the Mighty Mississippi,3.5,0.0,Goodreads_Real,the mystery on the mighty mississippi
The Confessions (Works of Saint Augustine 1),3.92,0.0,Goodreads_Real,the confessions works of saint augustine 1
The Earth,4.08,0.0,Goodreads_Real,the earth
When Rain Clouds Gather,3.84,0.0,Goodreads_Real,when rain clouds gather
Boys of Summer,3.77,0.0,Goodreads_Real,boys of summer
Tales of a Fourth Grade Nothing (Fudge  #1),4.1,0.0,Goodreads_Real,tales of a fourth grade nothing fudge  1
Breach of Promise,4.0,0.0,Goodreads_Real,breach of promise
Stone of Farewell (Memory  Sorrow  and Thorn  #2),4.09,0.0,Goodreads_Real,stone of farewell memory  sorrow  and thorn  2
Aristophanes and His Theatre of the Absurd,3.86,0.0,Goodreads_Real,aristophanes and his theatre of the absurd
Silver on the Tree (The Dark is Rising  #5),4.15,0.0,Goodreads_Real,silver on the tree the dark is rising  5
Hikaru no Go  Vol. 9: The Pro Test Begins (Hikaru no Go  #9),4.27,0.0,Goodreads_Real,hikaru no go  vol 9 the pro test begins hikaru no go  9
Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,3.86,0.0,Goodreads_Real,cathedral  forge  and waterwheel technology and invention in the middle ages
I Capture the Castle,4.0,0.0,Goodreads_Real,i capture the castle
We Were Not Like Other People,4.14,0.0,Goodreads_Real,we were not like other people
Ring (Ring  #1),3.82,0.0,Goodreads_Real,ring ring  1
Melville: His World and Work,4.04,0.0,Goodreads_Real,melville his world and work
Venice: Tales of the City,3.68,0.0,Goodreads_Real,venice tales of the city
The Gremlins,3.44,0.0,Goodreads_Real,the gremlins
Does God Know How to Tie Shoes?,4.2,0.0,Goodreads_Real,does god know how to tie shoes
Gai-Jin (Asian Saga  #3),3.86,0.0,Goodreads_Real,gaijin asian saga  3
Rough Magic: A Biography of Sylvia Plath,3.92,0.0,Goodreads_Real,rough magic a biography of sylvia plath
The Emperor (The Morland Dynasty  #11),4.28,0.0,Goodreads_Real,the emperor the morland dynasty  11
The Secret Lives of Men and Women: A PostSecret Book,4.37,0.0,Goodreads_Real,the secret lives of men and women a postsecret book
Cliffs Notes on Hemingway's The Sun Also Rises,3.5,0.0,Goodreads_Real,cliffs notes on hemingways the sun also rises
Strange Fits of Passion,3.76,0.0,Goodreads_Real,strange fits of passion
The Princes of Ireland (The Dublin Saga  #1),3.86,0.0,Goodreads_Real,the princes of ireland the dublin saga  1
Tom Hunter: Living in Hell and Other Stories,3.64,0.0,Goodreads_Real,tom hunter living in hell and other stories
How Dogs Think: What the World Looks Like to Them and Why They Act the Way They Do,3.99,0.0,Goodreads_Real,how dogs think what the world looks like to them and why they act the way they do
Pippi Goes on Board,4.12,0.0,Goodreads_Real,pippi goes on board
Masculinity and Male Codes of Honor in Modern France,4.36,0.0,Goodreads_Real,masculinity and male codes of honor in modern france
The Guermantes Way (In Search of Lost Time  #3),4.3,0.0,Goodreads_Real,the guermantes way in search of lost time  3
Maelstrom,3.88,0.0,Goodreads_Real,maelstrom
The Virtues of Aging,3.55,0.0,Goodreads_Real,the virtues of aging
Black Beauty (Coloring Book),3.96,0.0,Goodreads_Real,black beauty coloring book
The Mythical Man-Month: Essays on Software Engineering,4.05,0.0,Goodreads_Real,the mythical manmonth essays on software engineering
Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,3.91,0.0,Goodreads_Real,mansion on the hill dylan young geffen springsteen and the headoncollision of rock and commerce
Red Prophet (Tales of Alvin Maker  #2),3.79,0.0,Goodreads_Real,red prophet tales of alvin maker  2
Lost,2.82,0.0,Goodreads_Real,lost
A Year Down Yonder (A Long Way from Chicago  #2),4.11,0.0,Goodreads_Real,a year down yonder a long way from chicago  2
Fall on Your Knees,3.96,0.0,Goodreads_Real,fall on your knees
Stephen Hawking's Universe,4.02,0.0,Goodreads_Real,stephen hawkings universe
The Probable Future,3.83,0.0,Goodreads_Real,the probable future
Howl's Moving Castle Film Comic  Vol. 1,4.41,0.0,Goodreads_Real,howls moving castle film comic  vol 1
A Transatlantic Love Affair: Letters to Nelson Algren,4.01,0.0,Goodreads_Real,a transatlantic love affair letters to nelson algren
Avid Editing: A Guide for Beginning and Intermediate Users,3.83,0.0,Goodreads_Real,avid editing a guide for beginning and intermediate users
Any Woman's Blues,3.51,0.0,Goodreads_Real,any womans blues
Mugglenet.Com's What Will Happen in Harry Potter 7: Who Lives  Who Dies  Who Falls in Love and How Will the Adventure Finally End?,4.23,0.0,Goodreads_Real,mugglenetcoms what will happen in harry potter 7 who lives  who dies  who falls in love and how will the adventure finally end
Once Upon a Gulf Coast Summer,3.44,0.0,Goodreads_Real,once upon a gulf coast summer
Sahara (Dirk Pitt  #11),3.96,0.0,Goodreads_Real,sahara dirk pitt  11
Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,4.25,0.0,Goodreads_Real,fermats enigma the epic quest to solve the worlds greatest mathematical problem
Down to the Bonny Glen (Little House: The Martha Years  #3),4.15,0.0,Goodreads_Real,down to the bonny glen little house the martha years  3
The Fuck-Up,3.55,0.0,Goodreads_Real,the fuckup
Walking with the Wind: A Memoir of the Movement,4.49,0.0,Goodreads_Real,walking with the wind a memoir of the movement
Obasan,3.64,0.0,Goodreads_Real,obasan
The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),4.05,0.0,Goodreads_Real,the best is yet to come the amazing days of abby hayes super special  1
Sudden Fiction International: 60 Short-Short Stories,3.76,0.0,Goodreads_Real,sudden fiction international 60 shortshort stories
The Valley of Horses (Earth's Children  #2),4.0,0.0,Goodreads_Real,the valley of horses earths children  2
By the Light of the Green Star (Green Star  #3),3.53,0.0,Goodreads_Real,by the light of the green star green star  3
Awakening (Chasing Yesterday  #1),3.95,0.0,Goodreads_Real,awakening chasing yesterday  1
The Wicked Day (Arthurian Saga  #4),4.09,0.0,Goodreads_Real,the wicked day arthurian saga  4
The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,3.65,0.0,Goodreads_Real,the actor in you sixteen simple steps to understanding the art of acting
Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),4.27,0.0,Goodreads_Real,maison ikkoku  volume 12 maison ikkoku  12
Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1),3.99,0.0,Goodreads_Real,writings to young women from laura ingalls wilder on wisdom and virtues writings to young women on laura ingalls wilder 1
Around the World in 8 1/2 Days (Judy Moody #7),4.15,0.0,Goodreads_Real,around the world in 8 12 days judy moody 7
Peek-a-Boo! (Babyfaces),3.69,0.0,Goodreads_Real,peekaboo babyfaces
The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,3.95,0.0,Goodreads_Real,the dance of the dissident daughter a womans journey from christian tradition to the sacred feminine
The Clicking of Cuthbert,3.93,0.0,Goodreads_Real,the clicking of cuthbert
A Universal History of Iniquity,3.97,0.0,Goodreads_Real,a universal history of iniquity
Atlas Shrugged,3.69,0.0,Goodreads_Real,atlas shrugged
??????! (2) (ASUKA COMICS CL-DX),3.95,0.0,Goodreads_Real, 2 asuka comics cldx
The Blue and Brown Books,4.14,0.0,Goodreads_Real,the blue and brown books
A Virtuous Woman,3.69,0.0,Goodreads_Real,a virtuous woman
If You Dare (MacCarrick Brothers  #1),4.0,0.0,Goodreads_Real,if you dare maccarrick brothers  1
Picture Perfect,3.54,0.0,Goodreads_Real,picture perfect
Sweet Anger,3.59,0.0,Goodreads_Real,sweet anger
Paper Money,3.32,0.0,Goodreads_Real,paper money
Body Language (Mark Manning Mystery  #3),3.91,0.0,Goodreads_Real,body language mark manning mystery  3
The Afghan Campaign,3.96,0.0,Goodreads_Real,the afghan campaign
One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),4.13,0.0,Goodreads_Real,one flew over the cuckoos nest sparknotes literature guide
The Realms of the Gods (Immortals  #4),4.32,0.0,Goodreads_Real,the realms of the gods immortals  4
The Wolf's Hour,4.06,0.0,Goodreads_Real,the wolfs hour
The Cross From A Distance: Atonement In Mark's Gospel,3.89,0.0,Goodreads_Real,the cross from a distance atonement in marks gospel
Aspects of the Theory of Syntax,3.96,0.0,Goodreads_Real,aspects of the theory of syntax
L'Histoire de Pi,3.91,0.0,Goodreads_Real,lhistoire de pi
War and Peace,4.11,0.0,Goodreads_Real,war and peace
Lost Prophet: The Life and Times of Bayard Rustin,4.21,0.0,Goodreads_Real,lost prophet the life and times of bayard rustin
Da Vinci Code (Robert Langdon  #2),3.84,0.0,Goodreads_Real,da vinci code robert langdon  2
Bleach-????- 1 [Burichi 1] (Bleach  #1),4.22,0.0,Goodreads_Real,bleach 1 burichi 1 bleach  1
Franny and Zooey,3.98,0.0,Goodreads_Real,franny and zooey
Trial by Fire (Stargate SG-1  #1),3.79,0.0,Goodreads_Real,trial by fire stargate sg1  1
A Short History of Byzantium,4.09,0.0,Goodreads_Real,a short history of byzantium
Wizard's First Rule (Sword of Truth  #1),4.13,0.0,Goodreads_Real,wizards first rule sword of truth  1
The Bridge over the Drina,4.33,0.0,Goodreads_Real,the bridge over the drina
How to Save Your Own Life: An Isadora Wing Novel,3.6,0.0,Goodreads_Real,how to save your own life an isadora wing novel
Cold Hit (Shane Scully #5),3.85,0.0,Goodreads_Real,cold hit shane scully 5
The Rapture: Who Will Face the Tribulation,3.5,0.0,Goodreads_Real,the rapture who will face the tribulation
Apple Pie 4th of July,3.72,0.0,Goodreads_Real,apple pie 4th of july
Matilda,4.31,0.0,Goodreads_Real,matilda
The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,4.29,0.0,Goodreads_Real,the code book the science of secrecy from ancient egypt to quantum cryptography
The Simple Art of Murder,4.16,0.0,Goodreads_Real,the simple art of murder
The Earth and Its Peoples: Volume II,4.07,0.0,Goodreads_Real,the earth and its peoples volume ii
Life With Jeeves (Jeeves  #6  2  & 4),4.39,0.0,Goodreads_Real,life with jeeves jeeves  6  2   4
I Was a Teenage Fairy,3.82,0.0,Goodreads_Real,i was a teenage fairy
The Man Who Wasn't Maigret: A Portrait of Georges Simenon,4.08,0.0,Goodreads_Real,the man who wasnt maigret a portrait of georges simenon
History of the Peloponnesian War: Bk. 1-2,4.32,0.0,Goodreads_Real,history of the peloponnesian war bk 12
The Laughing Corpse (Anita Blake  Vampire Hunter  #2),4.12,0.0,Goodreads_Real,the laughing corpse anita blake  vampire hunter  2
The Illustrated Man,4.14,0.0,Goodreads_Real,the illustrated man
A River Runs Through it and Other Stories,4.18,0.0,Goodreads_Real,a river runs through it and other stories
Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals,4.01,0.0,Goodreads_Real,cleansing the doors of perception the religious significance of entheogenic plants and chemicals
Nick & Norah's Infinite Playlist,3.71,0.0,Goodreads_Real,nick  norahs infinite playlist
Arrow's Fall (Heralds of Valdemar  #3),4.19,0.0,Goodreads_Real,arrows fall heralds of valdemar  3
Selected Philosophical Writings,3.86,0.0,Goodreads_Real,selected philosophical writings
My Father's Dragon (My Father's Dragon  #1),4.1,0.0,Goodreads_Real,my fathers dragon my fathers dragon  1
Flaubert in Egypt: A Sensibility on Tour,3.62,0.0,Goodreads_Real,flaubert in egypt a sensibility on tour
The Good Fairies of New York,3.51,0.0,Goodreads_Real,the good fairies of new york
Frankenstein  or the Modern Prometheus,3.79,0.0,Goodreads_Real,frankenstein  or the modern prometheus
The Art of Deception: Controlling the Human Element of Security,3.76,0.0,Goodreads_Real,the art of deception controlling the human element of security
Sapiens: A Brief History of Humankind,5.0,54.23,Scraped_Fictional,sapiens a brief history of humankind
Pet Sematary,3.98,0.0,Goodreads_Real,pet sematary
Cygnet (Cygnet  #1-2),4.07,0.0,Goodreads_Real,cygnet cygnet  12
Charlotte's Web,4.17,0.0,Goodreads_Real,charlottes web
Une oeuvre déchirante d'un génie renversant,3.68,0.0,Goodreads_Real,une oeuvre déchirante dun génie renversant
Winter Days in the Big Woods,4.28,0.0,Goodreads_Real,winter days in the big woods
Green Arrow  Vol. 1: Quiver,4.07,0.0,Goodreads_Real,green arrow  vol 1 quiver
Your Oasis on Flame Lake,3.59,0.0,Goodreads_Real,your oasis on flame lake
James Herriot's Dog Stories,4.4,0.0,Goodreads_Real,james herriots dog stories
Blue Shoes and Happiness (No. 1 Ladies' Detective Agency #7),4.06,0.0,Goodreads_Real,blue shoes and happiness no 1 ladies detective agency 7
You're Good Enough  You're Smart Enough  & Doggone It  People Like You!,3.89,0.0,Goodreads_Real,youre good enough  youre smart enough   doggone it  people like you
The Gap Into Vision: Forbidden Knowledge (Gap  #2),3.99,0.0,Goodreads_Real,the gap into vision forbidden knowledge gap  2
Public Enemies (On The Run  #5),4.19,0.0,Goodreads_Real,public enemies on the run  5
Moneyball: The Art of Winning an Unfair Game,4.26,0.0,Goodreads_Real,moneyball the art of winning an unfair game
Much Ado About Nothing,4.07,0.0,Goodreads_Real,much ado about nothing
The Dancing Girl of Izu and Other Stories,3.78,0.0,Goodreads_Real,the dancing girl of izu and other stories
The Physics of Star Trek,3.83,0.0,Goodreads_Real,the physics of star trek
Herzog on Herzog,4.45,0.0,Goodreads_Real,herzog on herzog
Fables  Vol. 7: Arabian Nights (and Days),4.09,0.0,Goodreads_Real,fables  vol 7 arabian nights and days
Missing Persons and Mistaken Identities: Women and Gender in Ancient Israel,3.8,0.0,Goodreads_Real,missing persons and mistaken identities women and gender in ancient israel
The Merchant of Venice,3.8,0.0,Goodreads_Real,the merchant of venice
The Enemy (Jack Reacher  #8),4.16,0.0,Goodreads_Real,the enemy jack reacher  8
Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,3.36,0.0,Goodreads_Real,boomers  xers  and other strangers understanding the generational differences that divide us
David Boring,3.81,0.0,Goodreads_Real,david boring
On a Pale Horse,4.13,0.0,Goodreads_Real,on a pale horse
Ape and Essence,3.76,0.0,Goodreads_Real,ape and essence
Les Miserables (Stepping Stones),4.28,0.0,Goodreads_Real,les miserables stepping stones
The 500 Hats of Bartholomew Cubbins,4.04,0.0,Goodreads_Real,the 500 hats of bartholomew cubbins
Anne's House Of Dreams,4.14,0.0,Goodreads_Real,annes house of dreams
It's Not About the Bike: My Journey Back to Life,3.72,0.0,Goodreads_Real,its not about the bike my journey back to life
The Complete Sherlock Holmes  Volume I,4.49,0.0,Goodreads_Real,the complete sherlock holmes  volume i
The Lost Lunar Baedeker: Poems of Mina Loy,4.17,0.0,Goodreads_Real,the lost lunar baedeker poems of mina loy
Una Vida Con Proposito Volumen 6,4.35,0.0,Goodreads_Real,una vida con proposito volumen 6
Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,3.83,0.0,Goodreads_Real,faithful two diehard boston red sox fans chronicle the historic 2004 season
Seize The Fire,4.0,0.0,Goodreads_Real,seize the fire
If I Die in a Combat Zone,3.95,0.0,Goodreads_Real,if i die in a combat zone
Triptych (Will Trent  #1),4.13,0.0,Goodreads_Real,triptych will trent  1
Body For Life: 12 Weeks to Mental and Physical Strength,3.74,0.0,Goodreads_Real,body for life 12 weeks to mental and physical strength
Fierce Invalids Home from Hot Climates,4.03,0.0,Goodreads_Real,fierce invalids home from hot climates
Scenes of Clerical Life,3.78,0.0,Goodreads_Real,scenes of clerical life
Ready or Not (All-American Girl  #2),3.4,0.0,Goodreads_Real,ready or not allamerican girl  2
Night of Blood (Dragonlance: The Minotaur Wars  #1),3.91,0.0,Goodreads_Real,night of blood dragonlance the minotaur wars  1
The Library of Greek Mythology,3.98,0.0,Goodreads_Real,the library of greek mythology
Am I That Name?: Feminism And The Category Of Women In History,3.64,0.0,Goodreads_Real,am i that name feminism and the category of women in history
In the Forests of the Night,3.87,0.0,Goodreads_Real,in the forests of the night
Iceland: Land of the Sagas,3.71,0.0,Goodreads_Real,iceland land of the sagas
I Blink: And Other Questions About My Body,3.92,0.0,Goodreads_Real,i blink and other questions about my body
Una breve historia de casi todo,4.21,0.0,Goodreads_Real,una breve historia de casi todo
The House by the Lake,1.0,36.95,Scraped_Fictional,the house by the lake
Answers to Questions Teachers Ask about Sensory Integration: Forms  Checklists  and Practical Tools for Teachers and Parents,4.11,0.0,Goodreads_Real,answers to questions teachers ask about sensory integration forms  checklists  and practical tools for teachers and parents
The Memory Keeper's Daughter,3.67,0.0,Goodreads_Real,the memory keepers daughter
Drowning Ruth,3.74,0.0,Goodreads_Real,drowning ruth
Five Complete Novels,4.13,0.0,Goodreads_Real,five complete novels
Eugene Onegin: A Novel in Verse,4.09,0.0,Goodreads_Real,eugene onegin a novel in verse
Dreaming in Pictures: The Photography,4.01,0.0,Goodreads_Real,dreaming in pictures the photography
Insights: Talks On The Nature Of Existence,0.0,0.0,Goodreads_Real,insights talks on the nature of existence
The Lord of the Rings (The Lord of the Rings  #1-3),4.5,0.0,Goodreads_Real,the lord of the rings the lord of the rings  13
Zizek: A Critical Introduction,3.46,0.0,Goodreads_Real,zizek a critical introduction
Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,3.62,0.0,Goodreads_Real,mars and venus book of days 365 inspriations to enrich your relationships
The Pythons Autobiography by The Pythons,4.08,0.0,Goodreads_Real,the pythons autobiography by the pythons
Michael Smith Elements of Style,4.17,0.0,Goodreads_Real,michael smith elements of style
iWoz,3.87,0.0,Goodreads_Real,iwoz
The O. Henry Prize Stories 2003,3.78,0.0,Goodreads_Real,the o henry prize stories 2003
Breathing Lessons,3.66,0.0,Goodreads_Real,breathing lessons
The Stories of John Cheever,4.27,0.0,Goodreads_Real,the stories of john cheever
The Promise,4.15,0.0,Goodreads_Real,the promise
Fantastic Mr Fox,4.09,0.0,Goodreads_Real,fantastic mr fox
Lullabies for Little Criminals,3.98,0.0,Goodreads_Real,lullabies for little criminals
The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,3.97,0.0,Goodreads_Real,the tao of physics an exploration of the parallels between modern physics and eastern mysticism
The Treasured Writings of Kahlil Gibran,4.42,0.0,Goodreads_Real,the treasured writings of kahlil gibran
Deep Six (Dirk Pitt  #7),3.9,0.0,Goodreads_Real,deep six dirk pitt  7
Frostbite (Vampire Academy #2),5.0,29.99,Scraped_Fictional,frostbite vampire academy 2
The Beatles: The Biography,4.15,0.0,Goodreads_Real,the beatles the biography
The Robber Bride,3.83,0.0,Goodreads_Real,the robber bride
Clouds/Wasps/Birds (Aristophanes 1),3.77,0.0,Goodreads_Real,cloudswaspsbirds aristophanes 1
Firebirds Rising: An Anthology of Original Science Fiction and Fantasy,3.92,0.0,Goodreads_Real,firebirds rising an anthology of original science fiction and fantasy
The Iliad/The Odyssey,4.04,0.0,Goodreads_Real,the iliadthe odyssey
Untouchables: My Family's Triumphant Journey Out of the Caste System in Modern India,3.82,0.0,Goodreads_Real,untouchables my familys triumphant journey out of the caste system in modern india
Das Hotel New Hampshire,3.9,0.0,Goodreads_Real,das hotel new hampshire
Life is Elsewhere,3.95,0.0,Goodreads_Real,life is elsewhere
Girl with a Pearl Earring,3.88,0.0,Goodreads_Real,girl with a pearl earring
White Fang,3.98,0.0,Goodreads_Real,white fang
The Witching Hour (Lives of the Mayfair Witches  #1),4.11,0.0,Goodreads_Real,the witching hour lives of the mayfair witches  1
Bleach  Volume 14,4.38,0.0,Goodreads_Real,bleach  volume 14
The Heart of a Leader,3.96,0.0,Goodreads_Real,the heart of a leader
As the Crow Flies,4.1,0.0,Goodreads_Real,as the crow flies
Reckless Love (MacKenzie-Blackthorn #1),3.8,0.0,Goodreads_Real,reckless love mackenzieblackthorn 1
A Civil Action,3.97,0.0,Goodreads_Real,a civil action
The Thirteenth Tribe,3.93,0.0,Goodreads_Real,the thirteenth tribe
Cormac McCarthy's All the Pretty Horses,4.09,0.0,Goodreads_Real,cormac mccarthys all the pretty horses
Middle Age: A Romance,3.58,0.0,Goodreads_Real,middle age a romance
Beyond World's End (Bedlam's Bard  #4),3.93,0.0,Goodreads_Real,beyond worlds end bedlams bard  4
The Wheel of Life: A Memoir of Living and Dying,4.16,0.0,Goodreads_Real,the wheel of life a memoir of living and dying
The Book of the Dead (Pendergast  #7; Diogenes  #3),4.13,0.0,Goodreads_Real,the book of the dead pendergast  7 diogenes  3
Teen Angst? Naaah...,3.9,0.0,Goodreads_Real,teen angst naaah
Shattered Air: A True Account of Catastrophe and Courage on Yosemite's Half Dome,3.77,0.0,Goodreads_Real,shattered air a true account of catastrophe and courage on yosemites half dome
The Wealth of Nations,3.88,0.0,Goodreads_Real,the wealth of nations
A Hole in the World: An American Boyhood,3.9,0.0,Goodreads_Real,a hole in the world an american boyhood
The Lord of the Rings: Weapons and Warfare,4.53,0.0,Goodreads_Real,the lord of the rings weapons and warfare
Creepshow,4.07,0.0,Goodreads_Real,creepshow
Stormie: A Story of Forgiveness and Healing,4.4,0.0,Goodreads_Real,stormie a story of forgiveness and healing
The Gilded Web (Web  #1),3.58,0.0,Goodreads_Real,the gilded web web  1
The World of Jules Verne,4.0,0.0,Goodreads_Real,the world of jules verne
Teach Them Diligently: How to Use the Scriptures in Child Training,4.25,0.0,Goodreads_Real,teach them diligently how to use the scriptures in child training
Open House,3.7,0.0,Goodreads_Real,open house
Dream Country (The Sandman  #3),4.24,0.0,Goodreads_Real,dream country the sandman  3
A Full House: An Austin Family Christmas (Austin Family  #5.6),3.98,0.0,Goodreads_Real,a full house an austin family christmas austin family  56
The Adventures of Augie March,3.84,0.0,Goodreads_Real,the adventures of augie march
Little Butterfly  Volume 03,4.21,0.0,Goodreads_Real,little butterfly  volume 03
Nobody Loves a Centurion (SPQR  #6),4.14,0.0,Goodreads_Real,nobody loves a centurion spqr  6
El Superzorro,4.05,0.0,Goodreads_Real,el superzorro
Iron Man: Extremis,4.09,0.0,Goodreads_Real,iron man extremis
Murder at the Vicarage (Miss Marple  #1),4.05,0.0,Goodreads_Real,murder at the vicarage miss marple  1
Vale of the Vole (Xanth #10),3.61,0.0,Goodreads_Real,vale of the vole xanth 10
A Bend in the Road,4.03,0.0,Goodreads_Real,a bend in the road
The Silent Gondoliers,3.81,0.0,Goodreads_Real,the silent gondoliers
Die Leiden des Jungen Werther,3.67,0.0,Goodreads_Real,die leiden des jungen werther
Death Note  Vol. 8: Target (Death Note  #8),4.26,0.0,Goodreads_Real,death note  vol 8 target death note  8
Marxism and Literary Criticism,3.89,0.0,Goodreads_Real,marxism and literary criticism
Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,4.02,0.0,Goodreads_Real,narrative of the life of frederick douglass an american slave  written by himself
Yon Ill Wind (Xanth #20),3.76,0.0,Goodreads_Real,yon ill wind xanth 20
The Dark Mirror (The Bridei Chronicles  #1),3.97,0.0,Goodreads_Real,the dark mirror the bridei chronicles  1
The Blood Wood (Earthdawn 6113),3.71,0.0,Goodreads_Real,the blood wood earthdawn 6113
A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,3.86,0.0,Goodreads_Real,a pocket full of rye a bbc radio 4 fullcast dramatisation
Death and the King's Horseman,3.76,0.0,Goodreads_Real,death and the kings horseman
The View from Castle Rock,3.68,0.0,Goodreads_Real,the view from castle rock
The Collectors (Camel Club  #2),4.02,0.0,Goodreads_Real,the collectors camel club  2
A Tale of Two Cities,3.84,0.0,Goodreads_Real,a tale of two cities
Poems New and Collected,4.43,0.0,Goodreads_Real,poems new and collected
The Black Tulip,3.8,0.0,Goodreads_Real,the black tulip
Join,5.0,35.67,Scraped_Fictional,join
The Kid Stays in the Picture,3.92,0.0,Goodreads_Real,the kid stays in the picture
Come to Grief / Decider / Wild Horses,4.09,0.0,Goodreads_Real,come to grief  decider  wild horses
Jane Austen: A Life,3.85,0.0,Goodreads_Real,jane austen a life
The Diezmo,3.46,0.0,Goodreads_Real,the diezmo
The Secret Life of Bees,4.05,0.0,Goodreads_Real,the secret life of bees
Christmas in Noisy Village,4.18,0.0,Goodreads_Real,christmas in noisy village
The Truth about the Drug Companies: How They Deceive Us and What to Do about It,3.95,0.0,Goodreads_Real,the truth about the drug companies how they deceive us and what to do about it
Pedro Páramo / El Llano en llamas,4.29,0.0,Goodreads_Real,pedro páramo  el llano en llamas
The Origin of Satan: How Christians Demonized Jews  Pagans and Heretics,3.9,0.0,Goodreads_Real,the origin of satan how christians demonized jews  pagans and heretics
The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),4.08,0.0,Goodreads_Real,the gap into power a dark and hungry god arises gap  3
The Color of Her Panties (Xanth #15),3.67,0.0,Goodreads_Real,the color of her panties xanth 15
Drina Dances in Italy,4.08,0.0,Goodreads_Real,drina dances in italy
The Nubian Prince,3.54,0.0,Goodreads_Real,the nubian prince
Last Wish (Sweet Valley High),3.91,0.0,Goodreads_Real,last wish sweet valley high
Novels  1926-1929,4.42,0.0,Goodreads_Real,novels  19261929
The Perfect Wrong Note: Learning to Trust Your Musical Self,4.24,0.0,Goodreads_Real,the perfect wrong note learning to trust your musical self
Ragtime in Simla (Joe Sandilands  #2),3.84,0.0,Goodreads_Real,ragtime in simla joe sandilands  2
Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2),3.92,0.0,Goodreads_Real,anaximander  heraclitus  parmenides  plotinus  laotzu  nagarjuna from great philosophers 2
Adios Hemingway,3.72,0.0,Goodreads_Real,adios hemingway
Later Works: Black Boy (American Hunger) / The Outsider,4.34,0.0,Goodreads_Real,later works black boy american hunger  the outsider
The Little Red Lighthouse and the Great Gray Bridge,4.26,0.0,Goodreads_Real,the little red lighthouse and the great gray bridge
Herzog,3.78,0.0,Goodreads_Real,herzog
Sahara (Dirk Pitt  #11),3.96,0.0,Goodreads_Real,sahara dirk pitt  11
Tearing the Silence: On Being German in America,3.86,0.0,Goodreads_Real,tearing the silence on being german in america
Undaunted Courage,4.21,0.0,Goodreads_Real,undaunted courage
What to Expect the First Year (What to Expect),3.89,0.0,Goodreads_Real,what to expect the first year what to expect
Magician: Apprentice (The Riftwar Saga  #1),4.17,0.0,Goodreads_Real,magician apprentice the riftwar saga  1
Pippi Longstocking,4.13,0.0,Goodreads_Real,pippi longstocking
How to Build a Time Machine,3.82,0.0,Goodreads_Real,how to build a time machine
The Rana Look,3.51,0.0,Goodreads_Real,the rana look
The Communist Manifesto,3.55,0.0,Goodreads_Real,the communist manifesto
The Diary of Anne Frank,4.06,0.0,Goodreads_Real,the diary of anne frank
